Business Id,Business Name,Address,Take-out,Wi-Fi,Alcohol,Good for Kids,Parking,Good For Lunch,Good For Dinner,Good For Dessert,Good For Latenight,Good For Brunch,Good For Breakfast,Stars,,
AqdFUHo_is8NfBh_n7tlHg,Wendy's,1045 S Arizona Ave Chandler AZ 85248,1,0,1,1,0,0,0,0,0,0,0,3.5,,
#NAME?,Panda Express,1747 E Florence Blvd Casa Grande AZ 85122,1,0,0,1,0,0,0,0,0,0,0,4,,
vEV3p0lqODELUFQ9wzc0NQ,Domino's Pizza,13843 N Tatum Blvd Ste 7 Phoenix AZ 85032,0,0,1,1,1,0,0,0,0,0,0,4,,
RfKEXSlrDNYqpwyo_HbRGQ,Domino's Pizza,5821 N 67th Ave Ste 110 Glendale AZ 85301,1,0,1,0,0,0,0,0,0,0,0,3.5,,
ZZVq32IyD8TZOMdo0-72dg,Panda Express,2491 S Market St Gilbert AZ 85296,1,0,1,1,1,0,0,0,0,0,0,2,,
KYbkCDAxScIuknxsp67oUw,Rubio's Fresh Mexican Grill,2320 E Baseline Rd Phoenix AZ 85042,1,0,1,1,0,1,0,0,0,0,0,4,,
DAIBZ-I6i5wEUsxEolzXBA,Chick-fil-A,16657 N 83rd Ave Peoria AZ 85382,1,0,1,1,1,1,1,0,0,0,1,4.5,,
UOAKTN7QViJu1vnsdTJPrQ,Chili's Grill & Bar,3917 S Gilbert Rd Gilbert AZ 85296,1,0,1,1,1,1,0,0,0,0,0,3,,
57ohNOu5m15HOZhPA1wl_g,Long John Silver's,1202 W Broadway Rd Tempe AZ 85282,1,0,1,1,0,1,0,0,0,0,0,3,,
W_eIRGtOlGzZDrWD2xs-Qg,Peter Piper Pizza,1880 W Chandler Blvd Chandler AZ 85224,1,0,1,1,1,1,0,0,0,0,0,4,,
DJIFdD76VW68mpyjRAZQFA,Old Town Deli,4014 N Goldwater Blvd Scottsdale AZ 85251,1,0,0,0,1,0,0,0,0,0,0,3,,
YxqUBsKvkPbc1LSiV-Y7tA,Kentucky Fried Chicken,21566 N John Wayne Pkwy Maricopa AZ 85239,0,0,0,0,1,0,0,0,0,0,0,1,,
1Q1hrAxT2X3lgxDLBOLEQA,Kabuki Sushi & Grill,8378 W Thunderbird Rd Peoria AZ 85381,1,0,1,1,1,1,1,0,0,0,0,4,,
V4Jhw8Iw5KW5-jyrO1N39Q,Wendy's Old Fashioned Hamburgers,1741 E Warner Rd Tempe AZ 85284,1,0,1,1,0,0,0,0,0,0,0,1.5,,
UdEXv9VninWOB2iR0M-i7g,Pepe El Toro Mexican Food,8510 N 7th Street Phoenix AZ 85020,1,0,1,0,0,0,0,0,0,0,0,3.5,,
QewqdVnhmYsxzHe5Vtlq6w,McDonald's,4401 W Glendale Ave Glendale AZ 85301,1,0,0,1,1,0,0,0,0,0,1,2,,
PtAP-FKdXI-5X5ohlFI88Q,TGI Friday's,14127 W Bell Rd Surprise AZ 85374,1,0,1,1,0,0,0,0,0,0,0,2,,
URWorZgi-9E1ubknpZkndg,Subway,15560 N Frank Lloyd Wright Ste B Scottsdale AZ 85260,1,0,1,1,0,0,0,0,0,0,0,4,,
qFhBAD2hzvr7VC7n0ZNCOw,Rosati's Pizza,1375 N Litchfield Rd Ste 101 Goodyear AZ 85395,1,0,1,1,1,0,0,0,0,0,0,3.5,,
5WrufDAm8eSDGfzSAcD9_A,Layalena,1290 N Scottsdale Road Tempe AZ 85281,0,0,1,0,0,0,0,0,0,0,0,2.5,,
avhNXYkbGmTpUMDGw-imvg,Subway,1395 S Arizona Avenue Chandler AZ 85248,1,0,1,1,0,0,0,0,0,0,0,2.5,,
sDozh6iTylTJD26d7xcgGw,The Tavern On Mill,404 S Mill Ave Tempe AZ 85281,1,0,1,0,1,0,0,0,1,0,0,3.5,,
OrsbDzB-QbcIjM1Udk_UDw,The Firm,10321 N Scottsdale Rd Paradise Valley AZ 85253,1,0,1,1,1,1,0,0,0,0,0,3.5,,
6ZOhrKHArG8mTViSY5aSLg,Rosati's of Fountain Hills,12605 N Saguaro Blvd Ste 4 Fountain Hills AZ 85268,1,0,1,1,1,0,0,0,0,0,0,3,,
Iq-XEW13ReCPvdKjD-KM3Q,Hungry Howie's Pizza,1909 E Ray Rd Ste  6 Chandler AZ 85225,1,0,1,1,0,0,0,0,0,0,0,2.5,,
t0HV1S6uhBxLB5IyZC5hMQ,La Cocina Economica,1550 N 16th St Phoenix AZ 85006,1,0,1,1,1,1,0,0,0,0,0,3.5,,
ETDtTBzXS8ag-AQKTr2lSA,McDonald's,5842 W Olive Ave Glendale AZ 85302,1,0,1,1,0,0,0,0,0,0,0,2.5,,
x-e52Wf_-w7VYf24bdRCXA,Rosatis Pizza,13856 W Waddell Ste 104 Surprise AZ 85379,1,0,1,1,1,0,1,0,0,0,0,3,,
_EdSQOkATuCtZ5y5A2m0rw,Arby's,17031 N Tatum Blvd Phoenix AZ 85032,1,0,1,1,0,1,0,0,0,0,0,3.5,,
jAmTqXshpOUy37xd6FG2SQ,Domino's Pizza,10411 N 35th Ave Phoenix AZ 85051,1,0,1,1,0,0,0,0,0,0,0,3.5,,
6AzMTcurmx6paLFlkYPrMQ,Jack in the Box,3512 W Thunderbird Road Phoenix AZ 85053,1,0,1,1,0,0,0,0,0,0,0,1.5,,
hXbt0ZWqK-MuCJJXiNnqpA,Carl's Jr,7610 W Thomas Road Phoenix AZ 85033,1,0,1,1,0,0,0,0,0,0,0,2,,
5hFnyiEboorArk7cbCYeXQ,JT Gyros,3434 W Greenway Rd Phoenix AZ 85053,1,0,1,1,1,1,0,0,0,0,0,3.5,,
_oylByc6iTONI5lokMfYHQ,Armando's Mexican Food,2001 S 7th Ave Phoenix AZ 85007,1,0,1,1,1,0,0,0,0,0,0,3,,
IpP2njkj92uTWAKToRmg1g,Chuy's Mesquite Broiler,5134 N 95th Ave Glendale AZ 85305,1,0,0,1,0,0,0,0,0,0,0,3,,
eFIwRnbZpToIwWOYWWJ7nA,Benny's Burgers & BBQ,10001 W Bell Rd Sun City AZ 85351,1,0,1,1,1,1,0,0,0,0,0,4,,
vdSqetuu1LehZiiBu8hSXg,Taco Bell,9960 South Rural Road Tempe AZ 85284,1,0,1,1,0,0,0,0,0,0,0,3.5,,
C-6gK8pj3zQX6-10udL-Vg,Rosati's Pizza,1035 N Ellsworth Rd Ste 104 Mesa AZ 85207,1,0,1,1,0,0,0,0,0,0,0,3.5,,
cBzZpDqBaTdugB4JvfEhXA,Subway,8930 N 7th St Phoenix AZ 85020,1,0,0,1,1,0,0,0,0,0,0,3.5,,
YG41q565jH3Z145YqD7QgA,Ziegler's New York Pizza Dept,83rd Avenue Union Hl Glendale AZ 85301,1,0,1,1,0,0,0,0,0,0,0,4,,
MSbG0casXVtOzCV7UCtOEw,Panda Express,7700 W Arrowhead Towne Ctr Glendale AZ 85308,1,0,0,0,1,0,0,0,0,0,0,1.5,,
uQCSpzuUsRntm_YoYtRreQ,Wingstop,5833 W Thunderbird Rd Glendale AZ 85306,1,0,1,1,0,0,0,0,0,0,0,3,,
ATeF8pmKd50Xx6Nkd_BsXw,Taco Bell,2660 W. Thunderbird Phoenix AZ 85023,0,0,1,0,0,0,0,0,0,0,0,3.5,,
ChmqODwuYP1ewjmWXtxtsg,Nee House Chinese Restaurant,13843 N Tatum Blvd Ste 15 Phoenix AZ 85032,1,0,1,1,1,0,1,0,0,0,0,3.5,,
nvuw2UgZV-Y-WEmHOaLRkg,Chick-Fil-A,4908 S Power Rd Mesa AZ 85212,1,0,1,1,0,0,0,0,0,0,1,4.5,,
WidRcJJQT3gb39bDwyRiLg,Wendy's,4915 N Pima Rd Scottsdale AZ 85251,1,0,1,1,1,0,0,0,0,0,0,2,,
mM4JGpza3KkegHYUN7T79w,Ichi Bowl,5130 N 19th Ave Phoenix AZ 85015,1,0,1,1,1,1,0,0,0,0,0,3.5,,
3R6u2tUGBJq_8xIGsy-fcg,Subway,3329 E Bell Rd Ste 16 Phoenix AZ 85032,1,0,1,0,1,0,0,0,0,0,0,3.5,,
G2hKvBRIkE7LKdB_Uf5XIg,Anise Vietnamese Restaurant,2090 N Dobson Rd Chandler AZ 85224,1,0,1,1,1,1,1,0,0,0,0,4,,
S4zilkYXEDRMaD_0M619dg,Peter Piper Pizza,9047 E Baseline Rd Mesa AZ 85209,1,0,1,1,1,0,0,0,0,0,0,3,,
zht8__JJoxkozBhf_vuKYg,Chick-fil-A,7000 E Mayo Blvd Phoenix AZ 85054,1,0,1,1,1,0,0,0,0,0,1,4.5,,
fKXwK5K5iCAMPHgqVPDhiQ,Papa Murphys,4025 E Chandler Blvd Ste 72 Phoenix AZ 85048,1,0,1,1,1,1,1,0,0,0,0,4.5,,
SGwnJIFKGQcYzE2c3ebs8A,Huauchinango Mexican Grill,7620 E McKellips Rd Scottsdale AZ 85257,1,0,1,1,1,1,1,0,0,0,0,4,,
iKIyUViQL_lY0TEw3iUKQw,Crescent Moon,Four Seasons Resort 10600 E Crescent Moon Dr Scottsdale AZ 85262,0,0,1,1,0,0,0,0,0,0,0,3,,
mt7scTEjBOKKgWamSBcf_Q,Taco Bell,3659 W. Anthem Way Anthem AZ 85086,1,0,0,1,1,0,0,0,0,0,0,2.5,,
RDYOZGZ2DTor_jAOy9FwGw,Extreme Pita,3141 S McClintock Drive Tempe AZ 85282,0,0,0,0,1,0,0,0,0,0,0,3,,
uEoOaDZIl9SEBU-ioPN1bw,Wendy's,1110 E Baseline Rd Tempe AZ 85283,1,0,1,1,0,0,0,0,0,0,0,2,,
FR-NXtoG-WwlVzG2Bl5WIQ,Burger King,20197 N 67th Ave Glendale AZ 85308,1,0,1,1,0,0,0,0,0,0,0,4.5,,
r3FHkf6lbmMUh3oPSrlIvw,Fatburger,Crossroads Towne Center 3757 S Gilbert Rd Ste 106 Gilbert AZ 85297,1,0,1,1,1,1,1,0,0,0,0,3,,
zSWtaJaxz9qXsm3odwBWBQ,Scuttlebutts,1200 W Apache Trl Apache Junction AZ 85220,1,0,1,1,1,0,1,0,0,0,0,4,,
cRwNwAGQ8Pc_-orLefrwRw,Freddy's Frozen Custard & Steakburgers,4929 W Bell Rd Glendale AZ 85308,1,0,1,1,1,1,0,0,0,0,0,4,,
z3zcsnK26QhC7TqDX73zvA,Black Angus Steakhouse,10021 Metro Pkwy E Phoenix AZ 85051,1,0,1,1,1,1,1,0,0,0,0,3,,
j2a5uJz76rK9uTRgLn5TdQ,Osha Thai Cafe,10953 N Frank Lloyd Wright Blvd Scottsdale AZ 85259,1,0,1,1,1,1,0,0,0,0,0,4,,
M0ULEWxyedWZ7iVVF5TEKg,Jack in The Box,3102 S Mill Ave Tempe AZ 85282,1,0,1,0,0,0,0,0,0,0,0,1.5,,
lzaCs5SroIs0H7QnAL24rQ,Blimpie Subs & Salads,1024 E Buckeye Rd Phoenix AZ 85034,1,0,1,1,0,0,0,0,0,0,0,3,,
0pGLXuFpUNTgArmOgbBpwg,McDonald's,2035 S Ellsworth Rd Mesa AZ 85209,1,0,1,1,0,0,0,0,0,0,0,2,,
zKO9fB3azEnMsIWCSeJB1g,Carl's Jr.,748 N Gilbert Rd Gilbert AZ 85234,1,0,1,0,0,0,0,0,0,0,0,2,,
1xGhmD8-UjoRbGcBqkc6cA,Mount Athos Restaurant and Cafe,444 N Pinal Pkwy Florence AZ 85232,1,0,1,1,1,1,1,1,0,0,0,4,,
ar90fbRbQtiyZLtwjwwXUg,Donovan's,3101 E Camelback Rd Phoenix AZ 85016,0,0,1,0,1,0,1,0,0,0,0,4,,
wnszxwtYjL9NHZyHnRDYBA,Manny's Mexican Restaurant,12345 W Indian School Rd Avondale AZ 85392,1,0,1,1,1,0,1,0,0,0,0,3,,
_1GI_asXVGhOJMNF51SdlQ,Taco Bell,9380 W. Northern Avenue Glendale AZ 85305,1,0,1,1,1,0,0,0,0,0,0,3.5,,
SC2r5q8cVXxClDqgqLpIUw,Amados Mexican Food,2729 S Alma School Rd Mesa AZ 85210,1,0,1,1,1,0,0,0,0,0,0,3.5,,
oC8-aoXrPAjN_eypfte6tQ,Ping's Cafe,17115 E Shea Boulevard Fountain Hills AZ 85268,1,0,1,1,1,1,1,0,0,0,0,3.5,,
EXSivnM_kjqL29uwJt1owg,NYPD Pizza,211 E Warner Rd Ste 101 Gilbert AZ 85296,1,0,1,1,1,0,1,0,0,0,0,3.5,,
TWeA9VoP4hBSJtk3uHTEzg,Paradise Bakery,7014 E Camelback Rd Scottsdale AZ 85251,1,0,1,1,1,0,0,0,0,1,0,3.5,,
hETWXaasUEnNug2tkX97XA,Dragon Wok,727 W Ray Rd Gilbert AZ 85233,1,0,1,1,1,1,0,0,0,0,0,3.5,,
Aalbsk2pFczUedpRWKUyPw,Philly's Famous,1250 N Alma School Rd Chandler AZ 85224,1,0,1,1,1,1,0,0,0,0,0,4.5,,
9UZ_E8o07ZZ2Lw-KVXr2HQ,May Flower Chinese Restaurant,7641 E Guadalupe Rd Mesa AZ 85206,1,0,0,0,1,0,0,0,0,0,0,3.5,,
2bFBzziB3_yTGYcUerd9nw,Pizza Hut,4708 S 48th St Phoenix AZ 85040,1,0,0,1,0,1,0,0,0,0,0,2,,
Yrjj_LCy_bPD_PINGjhdng,Subway,4727 E Bell Rd Ste 69 Phoenix AZ 85032,1,0,1,1,0,0,0,0,0,0,0,4,,
jy4-gm73tseqSvtqSt9pZA,Red Robin Gourmet Burgers,6632 0E Superstition Springs Blvd Mesa AZ 85206,1,0,1,1,1,1,0,0,0,0,0,3.5,,
E1Pbi0RWfaeAaRXjBIX8Aw,Wingstop,5905 W Chandler Blvd STE 101 Chandler AZ 85226,1,0,1,1,0,0,1,0,0,0,0,3,,
qkQSsY2c2dYrY4Y7kI9lig,McDonald's,2667 W Camelback Rd Phoenix AZ 85017,1,0,0,1,1,0,0,0,0,0,0,4,,
MpMkOGrzCEGrO0-8yoib2w,Chick-Fil-A,2900 E Germann Rd Chandler AZ 85249,1,0,1,1,1,0,0,1,0,0,1,4.5,,
_ufhmY-588fNlV5ers3UQQ,Samurai Sam's Teriyaki Grill,13761 W Bell Rd Ste 211 Surprise AZ 85379,1,0,1,1,0,1,0,0,0,0,0,3.5,,
vVq6coAYljcevIiYEwrHAQ,McDonald's,4302 W Thunderbird Rd Glendale AZ 85306,1,0,0,1,1,0,0,0,0,0,0,2.5,,
4J-zAaVif1-R-xCJ-2N7Aw,Carbajal's Mexican Food,7302 E Main St Mesa AZ 85207,1,0,1,1,0,0,0,0,0,0,0,3.5,,
cT_rocMh92B9t62Disp6gA,Thai Rama,2040 W Chandler Blvd Chandler AZ 85224,1,0,1,1,1,1,0,0,0,0,0,3.5,,
WiSfthdxU4KFUu9wX2FRuw,Barro's Pizza,1113 S Signal Butte Rd Mesa AZ 85208,1,0,1,1,1,1,0,0,0,0,0,3.5,,
2O035jc1uQJnDytpOIrClw,Arizona Pizza Company,8110 W Union Hills Dr Glendale AZ 85308,1,0,1,0,1,1,0,0,0,0,0,2.5,,
Qcg-Ho7I6niCGNlfEasZNg,Wendy's,7000 E Mayo Blvd Phoenix AZ 85054,1,0,1,1,0,0,0,0,0,0,0,2,,
DT6bZgApAKY0JE7McdUTyA,Papa John's Pizza,1813 E Southern Ave Tempe AZ 85282,1,0,1,1,1,0,0,0,0,0,0,2,,
ESZbVYzcM53NOWj2hVE-Ag,Uncorked Wine Bar & Bistro,16427 N Scottsdale Rd Ste 130 Scottsdale AZ 85254,1,0,1,0,1,0,1,0,0,0,0,4,,
LXBrtq1JlpMg2HgCEUgUIw,Tasty Joe's,1152 N Power Rd Mesa AZ 85205,1,0,1,1,1,1,1,0,0,0,0,3.5,,
ykfL94V9KLT86s_tTzxwZQ,Pei Wei Asian Diner,1825 Guadalupe Suite F-112 Tempe AZ 85283,1,0,1,1,1,1,0,0,0,0,0,3,,
Z7ZxtGvUKiKThSfnaTj-pw,El Taco Tote,3464 W Camelback Rd Phoenix AZ 85017,1,0,1,1,1,1,0,0,0,0,0,3.5,,
1bLnV57i6UYvG_FSG-7WTg,New Wok Chinese Food,11345 W Buckeye Rd Ste 105 Avondale AZ 85323,1,0,1,1,0,1,0,0,0,0,0,3,,
vuTx_fB-K_b3-WWjXiTdJg,Taco Bell,11072 No Frank Lloyd Wright Scottsdale AZ 85259,1,0,1,1,0,0,0,0,0,0,0,2.5,,
zOayTVSvtaWDt8pWH1N6OQ,Papa Murphy's,2114 W Apache Trl Apache Junction AZ 85120,1,0,1,0,0,1,0,0,0,0,0,4,,
MpDYU6gfgwvagUbg2kfncw,Prima Pizza,3611 E Baseline Rd Gilbert AZ 85234,1,0,1,1,0,0,0,0,0,0,0,3,,
CMp3mSkdZeJDGXHGVHke-Q,Barro's Pizza,20165 N 67th Ave Glendale AZ 85308,1,0,1,1,0,1,0,0,0,0,0,4,,
o15PeOAUzpcCl8ngk0lMHw,Thai House Restaurant,1155 S Power Rd Mesa AZ 85206,1,0,1,1,1,1,0,0,0,0,0,4,,
bK3TRL0Bie8GLEBHMCCfQA,Hungry Howie's Pizza,1116 S Crismon Rd Mesa AZ 85208,1,0,1,1,0,0,0,0,0,0,0,2.5,,
CF42_qXkYWAoMn5yGI1gdA,Buffalo Wild Wings,4425 E McKellips Road Mesa AZ 85215,0,0,1,0,0,0,0,0,0,0,0,3,,
V3lUjPwjbrpXTP_7w6BtIw,Pizza Hut,16846 W. Bell Rd. #114 Surprise AZ 85374,1,0,1,1,1,0,0,0,0,0,0,1.5,,
RIPM5kJ6xHvIu6umgOrg4A,McDonald's,15355 N Northsight Blvd Scottsdale AZ 85260,1,0,1,1,0,0,0,0,0,0,1,3.5,,
k3VlKirVjVK6t6cDFvCOpw,Steaks R US,3655 E Southern Ave Mesa AZ 85206,1,0,1,1,1,1,1,0,0,0,0,2.5,,
hJD2fGTD5HCFBi3dpQHzVg,Arby's Roast Beef,12440 N Tatum Boulevard Phoenix AZ 85032,1,0,1,1,0,0,0,0,0,0,0,3.5,,
eUmyEXmaBJO8PTtKooko4Q,Applebee's,4712 E Ray Rd Higley AZ 85236,1,0,1,1,1,1,0,0,0,0,0,3,,
vYvT8J9uEh4Fqt7f9ILKlA,Azool Grill,3134 W Carefree Hwy Phoenix AZ 85086,1,0,1,0,1,1,1,0,0,0,0,3.5,,
6im1NjRqx5ih8I_B6qdQNg,McDonald's,7515 W Bell Rd Peoria AZ 85382,1,0,0,1,1,0,0,0,0,0,0,3,,
DT88phJNnT7Xw_yEm1z_ew,Barro's Pizza,41111 N Daisy Mountain Rd Phoenix AZ 85086,1,0,1,1,1,1,1,0,0,0,0,4,,
VzmP95EmSQEKABQmH14_ZA,Serranos Mexican Restaraunts,22701 S Ellsworth Rd Queen Creek AZ 85242,1,0,1,1,1,0,1,0,0,0,0,3,,
NlxvN9wUw14qIS6ledk15Q,Oggi's Sports I Brewhouse I Pizza,6681 W. Beardsley Rd Glendale AZ 85308,1,0,1,1,1,1,1,0,0,0,0,3.5,,
cTqTMukpW3nck7_7z2pbuQ,Cheeburger Cheeburger,4040 S Arizona Ave Chandler AZ 85248,1,0,0,1,1,0,0,0,0,0,0,3,,
zTUI1y05mo5H5hBtDCRpJQ,Papa Murphy's Take 'n' Bake Pizza,1385 E Warner Road Gilbert AZ 85296,1,0,1,1,0,0,0,0,0,0,0,4,,
QAqD40DAbYXBcw1oX3AJyw,Left Seat Restaurant & Lounge,2633 E Air Ln Gate 108 Phoenix AZ 85034,0,0,1,1,0,0,0,0,0,0,0,3.5,,
PCThdYd_AbJed9hGDzpyUQ,Taqueria Y Birrieria Jalisco,615 W Broadway Rd Phoenix AZ 85041,1,0,1,1,0,0,0,0,0,0,0,4,,
OzLBhVzESxUArq0nTxToQw,Jack in the Box,4250 S Arizona Ave Chandler AZ 85248,0,0,0,0,1,0,0,0,0,0,0,3.5,,
R1ySBCVS2eQf-s0Z4ifIug,The Gilbert House,397 S Gilbert Rd Gilbert AZ 85296,1,0,1,1,1,0,0,0,0,0,1,4,,
mxVYNQUEIjLVSV3BhS7fDQ,Little Caesars Pizza,7521 W Cactus Rd Ste 3 Peoria AZ 85381,1,0,0,1,1,0,0,0,0,0,0,2.5,,
wqLEZpKy3qfE372OPAB4Pg,Jack in the Box,2600 W Apache Trl Apache Junction AZ 85120,1,0,1,1,0,0,0,0,0,0,0,5,,
OS-lEge1e3B_uKyA0mhhpg,Wendy's,2550 N 75th Ave Phoenix AZ 85035,1,0,1,1,0,0,0,0,0,0,0,3.5,,
_uf5F_RiMBPHSl2Saex8AA,Shabu Fondue,3400 W Chandler Blvd # 5 Chandler AZ 85224,0,0,1,0,0,0,0,0,0,0,0,3,,
LGAmOIbwXPgC5z87vI5fcw,Banana Leaf Asia Bistro,7111 E Thomas Rd Scottsdale AZ 85251,1,0,1,1,1,1,1,0,0,0,0,2.5,,
eOKOOh1qie10HmdtLErp0Q,Great Harvest Bread Company,1730 E Warner Rd Ste 1 Tempe AZ 85284,1,0,1,1,1,1,0,0,0,0,0,4,,
x55m0oB4eVv6pCnxR_9K4g,El Ranchero Restaurant,683 W Wickenburg Way Wickenburg AZ 85390,1,0,1,1,1,1,0,0,0,0,0,4,,
uyg5_fHXJe837GXd-4yiSQ,Native Grill & Wings,21164 N John Wayne Parkway Maricopa AZ 85139,1,0,1,1,1,1,1,0,0,0,0,3,,
Shl6PtJERnowSJSC4IHbYQ,zpizza,53 W Thomas Rd Phoenix AZ 85013,1,0,1,1,1,1,1,0,0,0,0,3.5,,
dA8ChVhKJ9tdF2GCNCeeww,Burger King,12002 N 32nd St Phoenix AZ 85028,1,0,1,1,0,0,0,0,0,0,1,3.5,,
LuTLXVyJvgshMlXTBw-Now,Outback Steakhouse,2520 W. Chandler Blvd. Chandler AZ 85224,1,0,1,1,1,0,1,0,0,0,0,3,,
_HTE4pOKeJC7kcxiCF9vTA,Noodles Ranch,2765 N Scottsdale Rd Ste 107 Scottsdale AZ 85257,1,0,1,1,1,1,0,0,0,0,0,4,,
1-40wS09HcJnJIKRVWRL6g,Pizza Patron,1640 N 36th St Phoenix AZ 85008,1,0,0,0,1,0,0,0,0,0,0,3,,
Z3W2vlYN1mkhhZiZqRRr5Q,KFC,12621 W Bell Rd Surprise AZ 85374,0,0,0,0,0,0,0,0,0,0,0,1,,
CSr0ur66eNbIskCy-UGdHg,New York NY Fresh Deli,250 S Arizona Ave Chandler AZ 85225,1,0,1,1,1,1,1,0,0,1,1,3.5,,
JoqrcQuzD3yEvs9KvN82ag,Wendy's,2056 S Ellsworth Rd Mesa AZ 85209,1,0,1,1,0,0,0,0,0,0,0,1.5,,
mejcdS3o68j5DVUWogZhag,Subway,754 S Val Vista Dr Gilbert AZ 85296,1,0,0,1,1,0,0,0,0,0,0,4.5,,
V2isTBBfO0NgLzXO9oq1Mg,Sol Y Sombra,20707 N Pima Rd Ste L200 Scottsdale AZ 85250,0,0,1,0,1,0,1,0,0,0,0,4,,
wkpJsLWPizlb8M0_418Qpg,KFC,4338 W Glendale Ave Glendale AZ 85301,1,0,1,1,1,1,0,0,0,0,0,2,,
7UBVJqUExNhumdu-cWhe0Q,Salvadoreno Restaurant #2,7333 W Thomas Rd Ste 88 Phoenix AZ 85033,1,0,1,1,1,0,1,0,0,0,0,4,,
eQdQYR5hvMLiYDF41lOtCw,Panda Express,9115 E Baseline Rd Mesa AZ 85209,1,0,1,0,1,0,0,0,0,0,0,1,,
AMwr-IwwaamJ2l3Z8yce6Q,Zipps Sports Grill,211 E Warner Rd Gilbert AZ 85296,1,0,1,1,1,0,1,0,1,0,0,3,,
lRew0HDz5BO-4fwWsMJyMg,Chipotle Mexican Grill,1130 W Grove Ave Mesa AZ 85210,1,0,1,1,1,1,0,0,0,0,0,3,,
EmnTWQ-MfA4B26Fd_p2oMw,Arby's,119 E Baseline Rd Phoenix AZ 85042,1,0,0,0,1,0,0,0,0,0,0,3.5,,
jI9C0j1wQ985aYxNxCU44Q,Barro's Pizza,6450 E Cave Creek Rd Cave Creek AZ 85331,1,0,1,1,1,0,0,0,0,0,0,3.5,,
e_riFHMoJ1Yguvr0KtOkDQ,NYPD Pizza,8280 W Union Hills Dr Glendale AZ 85308,1,0,1,1,1,1,1,0,0,0,0,4,,
8NoAiZz7Cv0NO57pbpT05w,Little Caesar's,2950 N 32nd St Phoenix AZ 85018,0,0,0,0,1,0,0,0,0,0,0,3.5,,
09dr3kXV8Ff42Ur3mCh3LA,Peter Piper Pizza,4940 E Ray Rd Chandler AZ 85044,1,0,1,1,0,0,0,0,0,0,0,3.5,,
b7GM0x9zZU5gq1aXErUf7Q,Julia Baker Confections,Biltmore Fashion Park 2502 E Camelback Ste 130 Phoenix AZ 85016,1,0,1,0,1,0,0,1,0,0,0,4.5,,
ilAHA82RvrT2p04qYh1LWw,Village Inn,14359 W Grand Ave Surprise AZ 85374,1,0,1,1,1,0,0,0,0,1,1,4,,
VEKelzzAGxp-It6b5osgcg,Subway,3317 S Higley Rd Ste 114 Gilbert AZ 85297,1,0,0,1,1,0,0,0,0,0,0,4,,
IFKTsVSSguMjLBA9mo0x0Q,Filibertos,1270 E Apache Blvd Tempe AZ 85281,1,0,1,1,1,0,0,0,1,0,0,3,,
3jqOv6re-xPYOg7srmi7tg,Picazzo's Organic Italian Kitchen,440 W Warner Rd Tempe AZ 85284,1,0,1,1,1,1,1,0,0,0,0,3.5,,
oyzxIqrtzu-8sWlPhJVsLw,Carolina's,2126 E Cactus Rd Phoenix AZ 85022,1,0,1,1,1,1,0,0,0,0,0,4,,
xjNrD2KlDvY2mA1JceVCZA,Denny's,1343 W Broadway Rd Tempe AZ 85282,1,0,1,1,1,0,0,0,0,1,1,3,,
uj6l40XDcMKnbBX-ogiaeg,Burger King,25 W University Dr Tempe AZ 85281,0,0,0,0,0,0,0,0,0,0,0,1.5,,
5ovyTlnDCHrUy9NXhKCYiw,Peter Piper Pizza,9375 E Bell Rd Scottsdale AZ 85260,1,0,1,1,1,0,0,0,0,0,0,4,,
iOS25g0GXznfUZ_P3WHtzg,Taco Bell,9315 E Baseline Road Mesa AZ 85209,1,0,0,1,1,0,0,0,0,0,0,3,,
jZ9J99onAgRfwa5XeaQGSg,IHOP,2090 E Baseline Rd Phoenix AZ 85042,1,0,1,1,1,0,0,0,0,0,1,3,,
I6Og6AURCkhvsUuZclZOQQ,Hamada of Japan,Flamingo Las Vegas Hotel & Casino 3555 Las Vegas Blvd S The Strip Las Vegas NV 89109,0,0,1,1,1,0,1,0,0,0,0,2.5,,
lmVcr5vBW8DJ7NT7xezynA,Del Taco,1901 W Northern Ave Phoenix AZ 85021,1,0,1,1,0,0,0,0,0,0,0,2.5,,
beZVUfO1d2fS0wG8Alrvhg,Arcadia Farms, Heard Museum,2301 N Central Ave Phoenix AZ 85004,1,0,1,1,0,0,0,0,0,0,0,4,
osrG5x3grwQmQcvWgUdySw,1 Brothers Pizza,11435 W Buckeye Rd Ste A104 Avondale AZ 85323,1,0,1,1,1,1,1,1,0,0,0,3.5,,
OzsPadMLSTU7Z5Rdf5eW4A,Arby's,9049 E Indian Bend Road Scottsdale AZ 85250,1,0,1,1,0,0,0,0,0,0,0,2.5,,
O-kpr-VG03MGOcnHaq_1Yg,La Vigne,4921 E Ray Rd Phoenix AZ 85044,1,0,1,0,0,0,0,0,0,0,0,3.5,,
V61e7P9f58M9BH2LZAirgA,Burger King,2370 S Val Vista Dr Gilbert AZ 85295,1,0,1,1,1,0,0,0,0,0,0,1.5,,
LI8-xzJrr27hOhzMtRTW2Q,Phoenix Palace,1949 W Ray Rd Ste 23 Chandler AZ 85224,0,0,0,1,1,0,0,0,0,0,0,2.5,,
JRhbdbjWYsK0s3q2waoULw,Jack in the Box,2330 E Baseline Rd Phoenix AZ 85042,1,0,1,0,0,0,0,0,0,0,0,2.5,,
