Business Id,Business Name,Address,By Appointment Only,Open On Weekend,Stars
Tgdm-axmrB6zd7IhDmyMqA,Health,6707 N 19th Ave Ste 105 Phoenix AZ 85015,0,1,3.0,
HSMFo_StbE6xCdsbrPibag,Health,4434 N 12th St Phoenix AZ 85014,1,0,4.0,
G2WmEFnOSlM-nVNYaKmDCA,Health,6815 N 19th Ave Phoenix AZ 85015,0,1,1.0,
g-mzslTyKp4ZWkwQGstOug,Health,2000 W Bethany Home Road Phoenix AZ 85015,1,0,1.0,
QhkP0_5r5tMaGzO4Zpfvtw,Health,6036 N 19th Ave Suite 401 Phoenix AZ 85015,1,0,3.0,
tuJLzi7tFKv8w5GUv7ByhA,Health,4350 N 19th Ave Ste 4 Phoenix AZ 85015,1,0,5.0,
MbFxBwpqiXRWSvoTXt6Erg,Health,5040 N 15th Ave Ste 101 & 401 Phoenix AZ 85015,1,0,3.0,
1hgsmrezZ4IUMcdlYDEeOw,Health,4350 N 19th Ave Ste 7 Phoenix AZ 85015,1,0,5.0,
ecKVPeamtQ2Dvv8i68ucZw,Health,3660 W Bethany Home Rd Ste A Phoenix AZ 85019,1,0,2.5,
xtGPxmqw37SZylUPcJ1MHQ,Health,2423 W. Dunlap Ave Ste 150 Phoenix AZ 85021,0,1,3.0,
jruontXM36NbYjZSMEV-Ag,Health,2322 W Northern Ave Phoenix AZ 85021,0,0,5.0,
FJDiaJSXQip-sgXxYe1vDg,Health,2345 W Orangewood Ave Phoenix AZ 85021,0,0,4.0,
X-KZvzTme2k5dTQuMd-jxA,Health,3655 W Anthem Way Anthem AZ 85086,1,0,1.5,
Y1UtmbRUldPA61y8cl9gGA,Health,7550 N 19th Ave Ste 103 Phoenix AZ 85021,1,0,4.5,
oolGgWboNauBq7Xq-1sZJA,Health,2337 W Northern Ave Phoenix AZ 85021,0,0,5.0,
kqb6hjmPdFO6ZNSuyFNNyw,Health,2340 West Bell Road Suite 112 Phoenix AZ 85023,0,1,4.0,
UrmbWzg6LyeR5UDwcKFxWA,Health,18631 N 19th Avenue Phoenix AZ 85027,0,1,2.5,
jIbkrDDKUAxs7-q3nXOs1A,Health,602 W Union Hills Dr Ste 8 Phoenix AZ 85027,0,0,4.5,
kSwNxEvsLebqoxL69yzkXA,Health,19636 N 27th Ave Ste 110 Phoenix AZ 85027,1,0,3.0,
oI9P3nO2J6p1yDfkUvQXEg,Health,20040 N 19th Ave Ste A Phoenix AZ 85027,1,0,1.0,
Bprge5Zj0uP82n3r73aRLA,Health,20033 N 19th Ave Bldg 4 Ste 100 Phoenix AZ 85027,1,0,4.0,
JOWKc4zjacAnINGmKNhlPA,Health,19829 N 27th Ave Phoenix AZ 85027,0,1,4.0,
un_FGZPZzIGoY1ryNPKTXA,Health,12808 N Black Canyon Hwy Phoenix AZ 85029,0,0,2.0,
48vp44q_gUrUEM5_oCJHgQ,Health,13651 N. 35th Ave. Phoenix AZ 85029,1,1,2.5,
JANGZqifI1HN2rJBPVcNfA,Health,3425 West Peoria Ave Phoenix AZ 85029,0,1,3.0,
Y0QB9A4M0mfnEEaW4f-V8g,Health,1432 S Dobson Rd Ste 202 Mesa AZ 85204,0,0,3.0,
thHh3zMwbtURvQyPAGo83w,Health,3201 W Peoria Ave Phoenix AZ 85029,1,0,1.5,
jqTQHnWeAPvgd5wENQghhA,Health,3514 W Peoria Ave Phoenix AZ 85029,0,0,3.5,
LTQF5f3C91gipdVYXAO8MA,Health,1930 W Thunderbird Rd Phoenix AZ 85023,0,0,3.5,
nQMSwKQgPALFSpflTmCIyg,Health,10240 W Indian School Rd Ste 140 Phoenix AZ 85037,1,0,3.0,
LyF-0RvQxKPPX7PGdjJ72w,Health,9675 W Camelback Rd Phoenix AZ 85037,0,1,5.0,
P_qJVAAPdku9MyY8qmo0Cw,Health,10750 W McDowell Rd Avondale AZ 85392,1,0,3.5,
GxXs7xDq5mYHijnkRXhTGw,Health,7409 W Virginia Ave Phoenix AZ 85035,0,0,3.0,
Na94lkCiT8SdiIy_JdGR9w,Health,10720 W Indian School Rd Ste 7 Phoenix AZ 85037,1,0,2.5,
FM7PS-Y-yBIbd1N2WSSE9Q,Health,5340 W Buckeye Rd Phoenix AZ 85043,0,0,1.5,
LpTlwBwH9OxXX56oXFsH9g,Health,7821 N 35th Ave Phoenix AZ 85051,0,0,5.0,
lA9QSeJdtjlNRe2EzWAyDQ,Health,2629 W Orangewood Ave Phoenix AZ 85051,0,0,3.5,
KsHh-aLrUQrAN1hK5tTwgw,Health,15420 N 32nd Dr Phoenix AZ 85053,0,0,4.5,
kaPwImq_ImBWLb1sFUzxhQ,Health,16020 N 35th Ave Ste 2 Phoenix AZ 85053,1,0,3.5,
Jmp8I6puq9tQ7JZ_Es290w,Health,2302 W Greenway Rd Phoenix AZ 85023,1,0,4.5,
JHjxAv5Smwn2FZFmZN6qtg,Health,3425 W Thunderbird Rd Phoenix AZ 85053,1,0,5.0,
qHxliBf1aIZwpVwXKZKirA,Health,16841 N 31st Ave Ste 140 Phoenix AZ 85053,1,0,5.0,
ec8iZPGpBJZdMR3sz1P8Ww,Health,4025 W Bell Rd Ste 10 Phoenix AZ 85053,1,0,4.5,
42OwjiNX4SNYS0_AEXDgvw,Health,4824 E Baseline Rd Ste 129 Mesa AZ 85206,0,0,4.5,
ypeCwCbF5Q2lXuybEgPQAA,Health,560 W Brown Rd Ste 2002 Mesa AZ 85201,0,0,2.0,
S1DLaZiz1-EQjrJ-3SzYGQ,Health,160 W University Dr Ste 1 Mesa AZ 85201,1,0,4.0,
wbgSxmuquSeAhtUEWcjAJQ,Health,453 W 5th St Mesa AZ 85201,1,0,4.5,
jeKJyRcURXgUC82a6T8GmQ,Health,426 W 5th Pl Mesa AZ 85201,1,0,4.0,
tIKg1gQR1M6NkHFxTVEY8A,Health,1150 N Country Club Dr Mesa AZ 85201,0,0,5.0,
43E2pI23izWmOjLd7bkb0g,Health,1345 E McKellips Rd Suite 106 Mesa AZ 85203,1,0,3.0,
sdnAbzSIYuy15jYFeMfl6Q,Health,555 N Gilbert Rd Ste. 102 Mesa AZ 85203,1,0,4.0,
lIlRNNba8nEbxxbxmgiHgg,Health,1161 E. Main St. Mesa AZ 85203,1,1,2.5,
XqrzlCdfkIIE7V1FE_Vlsw,Health,334 W 10th Pl Mesa AZ 85201,1,0,3.5,
TrkF3j4-uBNxkmLVQsbMtg,Health,1919 E McKellips Rd Ste 103 Mesa AZ 85203,1,0,3.5,
NQ2zU2TMrnF_y7nIYnR1Hw,Health,5616 E Main Street Mesa AZ 85205,1,0,2.0,
MjjopaU-zKJIsMmO9hCz5g,Health,81 W Guadalupe Rd Ste 111 Gilbert AZ 85233,1,0,3.5,
7igbllg8Poq2qgvHMARD0w,Health,1244 N Greenfield Rd Ste 105 Mesa AZ 85205,1,1,5.0,
8-TbEcCkKAAstTgCSPUlGQ,Health,6812 E Brown Rd Mesa AZ 85207,1,0,5.0,
IfMdrEVrLQ6wKjg8JfxBdw,Health,6239 E Brown Rd Ste 113 Mesa AZ 85205,1,1,4.0,
Ui1I5v5YSjWs-CX-xIpXXA,Health,110 S Val Vista Dr Ste B7 Gilbert AZ 85296,1,0,4.5,
7xCyBdSMKpDtpZGQ4TEzww,Health,4555 E Inverness Ave Ste 103 Mesa AZ 85206,1,1,5.0,
0Z6Q7kFzI2VTJjciAavrcg,Health,5846 E McKellips Road Mesa AZ 85215,0,1,3.5,
pI8fyH32vZ6OhB65xR8FTA,Health,110 S Idaho Rd Ste 260 Apache Junction AZ 85219,0,1,5.0,
XN4i-qZ3cFK6cqcFRD2WNQ,Health,936 W Chandler Blvd Ste 1 Chandler AZ 85225,0,1,4.0,
yn0xOJzErpI0LGkfKxiNfg,Health,1801 W Queen Creek Rd Ste 2 Chandler AZ 85248,0,1,4.5,
jMxPbB_qhCONidfVsf3uBA,Health,2680 S Val Vista Dr Ste 167 Gilbert AZ 85295,1,0,3.0,
bGPEviF3GLKv7hDykcjPwg,Health,299 N Arizona Ave Chandler AZ 85225,1,0,5.0,
Oa7eYy7PpQpgDRYI6c9yLg,Health,2081 N Arizona Ave Chandler AZ 85225,1,0,3.5,
BtA-rOtVfQ9Ivsi8bzxndA,Health,8065 N. 85th Way Scottsdale AZ 85258,0,0,3.5,
9y85oWltBAGF2AQXjQg7EA,Health,4368 N Civic Center Plz Ste 100 Scottsdale AZ 85251,0,0,2.5,
5YvMAgqrA0qduLipgxPSUA,Health,10290 N 92nd St Ste 100 Scottsdale AZ 85258,1,0,3.5,
g9WCTu6f_e-YCgeqh0S-xA,Health,7555 E Osborn Rd Ste 106 Scottsdale AZ 85251,0,0,3.5,
Aq6lSh0dfAYMsLoJf17BJQ,Health,7400 E Osborn Rd Scottsdale AZ 85251,0,0,4.0,
a8i8T6CsaztDGUcVMJu0lw,Health,6001 East Thomas Road Scottsdale AZ 85251,0,1,5.0,
5nahZe5bBYUbFWgEfwoNOA,Health,4402 N Miller Rd Scottsdale AZ 85251,0,1,4.5,
SNyxwFx8i20SoDlN4dBS4Q,Health,7449 E Osborn Rd Ste 4 Scottsdale AZ 85251,1,0,4.0,
lc97YhLugnPdSCOhTLCgnQ,Health,3302 N Miller Rd Ste D Scottsdale AZ 85251,1,0,3.5,
lop4w4-UjLmjZFeA4ZTjhQ,Health,3226 N Miller Road Scottsdale AZ 85251,1,0,2.0,
dzjYOx4Cd62VgCrRYt-hGA,Health,7281 E Earll Dr Ste 2 Scottsdale AZ 85251,0,0,3.0,
IoKMejuiJXYYEdaF40pfpw,Health,7620 E Indian School Rd Ste 114 Scottsdale AZ 85251,0,0,4.5,
jhI4kxnLhK3olQ5rfCyvPQ,Health,4441 N 75 St Scottsdale AZ 85251,1,0,4.5,
fEh8Y5NWRm5Qn4l9B4f5Yg,Health,7331 E Osborn Dr Ste 350 Scottsdale AZ 85251,1,1,4.0,
9ws6I-NGC-Yufk1VtGBshg,Health,10210 N 92nd St Ste 100 Scottsdale AZ 85258,1,0,1.0,
Il6rZWK-vFfcaZEk1Z09MA,Health,3301 N Miller Rd Ste 130 Scottsdale AZ 85251,1,0,3.0,
i_cp6YCw2PsXZ_9Wyh4tPw,Health,3501 N Scottsdale Rd Ste 142 Scottsdale AZ 85251,1,0,4.0,
L9HW3bJxacRqI-U-P-0_Ww,Health,7447 E Earll Dr Ste 101 Scottsdale AZ 85251,1,0,1.0,
Zb_5ctvJXTc4zlYgtSo7Jg,Health,7301 E 2nd St Ste 300 Scottsdale AZ 85251,1,0,3.0,
bNJ4jjIOTvSLEWzm8NEWXw,Health,5111 N Scottsdale Rd Suite 100 Scottsdale AZ 85250,1,0,5.0,
pqWlQ7z9JUAIarOy_IoOmg,Health,7245 E Osborn Rd Scottsdale AZ 85251,1,0,3.0,
KYhJgkpUs7MxXxy5VMd2Nw,Health,Vander Schaaf / Beischel 7342 E Thomas Rd Ste 100 Scottsdale AZ 85251,1,0,3.5,
8YU0ayePQ2YYLEWo_4eDxQ,Health,4228 N Craftsman Ct Scottsdale AZ 85251,1,0,5.0,
OITKr2Mwp_adHlmPgXJ44g,Health,Jawman Dental 7032 E Cochise Rd Ste 110 Scottsdale AZ 85253,1,0,4.0,
0A8myHrHPpiZGvGyFIBA1w,Health,10599 N Tatum Blvd Ste F150 Paradise Valley AZ 85253,1,0,1.5,
ligduc3LlcDVAC6chz31ww,Health,7032 E Cochise Rd Paradise Valley AZ 85253,1,0,3.5,
2odfQHAJvM4ceIZqbIKK5g,Health,3501 N. Scottsdale Rd. Ste 130 Scottsdale AZ 85251,0,0,3.0,
XFecRrqs1IPmNQTrvXwtVA,Health,7054 E Cochise Rd Ste B200 Paradise Valley AZ 85253,1,0,5.0,
vuaWSTLYNvn0dpw2C0Xs5w,Health,14275 N 87th St Ste 110 Scottsdale AZ 85260,1,0,3.5,
LwcPCJhHamoZcEaEU1ax7A,Health,6815 E Thomas Rd Scottsdale AZ 85251,1,0,5.0,
AYPtyftsmowM7JCQZiMmig,Health,7170 E McDonald Dr Ste 1 Paradise Valley AZ 85253,0,0,3.5,
uiTfQrFiKXljGbhugW6UvA,Health,6710 E Camelback Rd Ste 220 Scottsdale AZ 85251,1,0,4.0,
mW8h0a9jmaWobJpZ0T8YCg,Health,7125 E Lincoln Dr Ste 106 Scottsdale AZ 85253,1,0,4.0,
2f6XYOyaYzmlCEA15uaP1Q,Health,10565 N Tatum Blvd Ste B116 Paradise Valley AZ 85253,1,0,4.5,
7txFPG2zmUYuJq8QbCynmA,Health,1219 E Glendale Avenue Phoenix AZ 85020,0,0,2.5,
jNAAQaWRvCMx7Oh8hzjQNQ,Health,3805 E Bell Rd Phoenix AZ 85032,1,0,4.0,
sANRm7szgrQ6i7QTAt_mQQ,Health,8575 E Princess Dr Ste 217 Scottsdale AZ 85255,1,0,3.5,
5rNPhJo0xd37i8dEZwQY7g,Health,9030 S McClintock Dr Tempe AZ 85284,1,1,4.0,
cZVAFEq8L3av9F5y8kzNtA,Health,7420 E Pinnacle Peak Rd Ste 122 Scottsdale AZ 85255,1,0,5.0,
S74jUZREftrfar8cs629Jw,Health,8575 E Princess Dr Ste 115 Scottsdale AZ 85255,1,0,3.5,
depTqIp7ZbljcxeJhZfKpA,Health,20875 N Pima Rd Scottsdale AZ 85255,1,0,1.5,
0mCZsONPdSNCIM-s5-2ZhA,Health,Princess Center Dentistry 8575 E Princess Drive Ste 101 Scottsdale AZ 85255,1,0,4.5,
GQoGAP9ZrvE6raU0QfTntw,Health,7679 E Pinnacle Peak Rd Ste 115 Scottsdale AZ 85255,1,0,5.0,
ICG2nQSsVcw71CCZcjNKOg,Health,7970 E Thompson Peak Parkway Suite 102 Scottsdale AZ 85255,1,0,2.5,
hD3Vkgq7dCpkpr4AeQJzrg,Health,8417 E McDowell Rd Ste 102 Scottsdale AZ 85257,1,1,5.0,
UWLftzPW_r_RB02ToB4pVg,Health,7607 E McDowell Rd Ste 116 Scottsdale AZ 85257,0,1,4.5,
XyHGchHThwPmjVFpFac0Pw,Health,2601 N Hayden Rd Scottsdale AZ 85257,1,0,5.0,
JtJCJTfMarEgkE4GQWYszw,Health,13400 E Shea Blvd Scottsdale AZ 85259,1,0,4.0,
ZrIJT2yWTRpN3DXXBZmRyw,Health,11219 E Via Linda Scottsdale AZ 85259,1,0,5.0,
snXR16daPJ1f-T7Imdqy6Q,Health,8757 E Bell Rd Scottsdale AZ 85260,1,1,3.5,
t9fDDws6uSEnAm0eupcLrQ,Health,11390 E Via Linda Ste 104 Scottsdale AZ 85259,1,0,4.0,
q-afVl9efsqT3HhnkGGP8g,Health,1100 E Apache Blvd Tempe AZ 85281,0,1,4.0,
EfOU_RyGYqVY1VYc7xsq9w,Health,1500 S Mill Ave Tempe AZ 85281,0,0,2.5,
dvbxHO7tc7UbUMXieDc0_g,Health,Arizona MLS Tempe AZ 85281,1,0,4.0,
_OKVxtql5gdVuH_7dsvlYg,Health,701 N Scottsdale Rd Scottsdale AZ 85257,0,1,4.5,
bWi658YrbxtpKFDxoOuMQg,Health,1492 S Mill Ave Ste 301 Tempe AZ 85281,1,0,3.0,
rH9TF7RVyIgW_eVtRV652Q,Health,2240 N Scottsdale Rd Scottsdale AZ 85257,1,0,5.0,
KEIZnBgejtOTiZSX_AVasg,Health,1250 E Apache Blvd Suite 108 Tempe AZ 85281,0,1,1.5,
tmFFpZxewCwtZGnC4YfcXg,Health,9 E. Southern Ave Tempe AZ 85282,0,0,5.0,
6whDz3tSnf75sV_1Jl7Hiw,Health,1500 S Mill Ave Tempe AZ 85281,0,0,2.5,
m3oI5UX66AAQLrIYI12Dpw,Health,6101 S. Rural Rd Tempe AZ 85283,1,0,2.5,
9wZHoF6j1TznApAQUFZLuQ,Health,1412 N Scottsdale Rd Ste 10 Scottsdale AZ 85257,0,0,4.5,
D7hnZ397ZTxWqx6EvpAO9Q,Health,1825 E Guadalupe Rd Ste 103 Tempe AZ 85283,0,1,4.5,
J-qHX9Qq9clUtTeEvm35Xg,Health,6655 S Rural Road Suite 3 Tempe AZ 85283,1,0,4.5,
plUplIUImgNy9JfZPt2i-w,Health,7350 S McClintock Dr Ste 103 Tempe AZ 85283,0,0,5.0,
NwAlx6IKD3GZxxvbCJPUMg,Health,13065 W McDowell Road Avondale AZ 85323,1,0,4.5,
kf0RCsonbhIJJ2oBnU1DFQ,Health,13065 W McDowell Rd Ste B-101 Avondale AZ 85392,0,0,5.0,
Djaulpvu3-SsFxxfcHE5cw,Health,29834 N Cave Creek Rd Ste 138 Cave Creek AZ 85331,1,0,4.0,
uGC6iRZ2f7WLAeaptZkQIQ,Health,13000 W Indian School Road Litchfield Park AZ 85340,1,0,5.0,
ME6SRcuXuVJyJ_izrwddnA,Health,9069 W Olive Ave Peoria AZ 85345,0,1,1.0,
OWnxzSom32NI8uP9YBIbfg,Health,11001 N 99th Ave Ste 113 Peoria AZ 85345,0,0,3.5,
2TOSQBwDdj1C16yDMkl-PA,Health,9849 W Thunderbird Blvd Sun City AZ 85351,1,0,2.5,
oApHhD7k5EGnNn1qN0igcg,Health,10336 W Coggins Dr Sun City AZ 85351,0,0,3.5,
nPi8CnRSM5o62mtPIjhZUw,Health,14239 W Bell Rd Ste 112 Surprise AZ 85374,1,0,3.5,
XUByG5qNxkR6ctQ5QMl0sQ,Health,13943 N 91st Avenue Suite H101 Peoria AZ 85381,1,0,2.5,
TFh9T5ihkrZSzImkhc4S3Q,Health,13714 N Plaza Del Rio Blvd Peoria AZ 85381,0,0,3.5,
bjdhlQtREIDZEkjE4jN9fw,Health,15182 N 75th Ave Ste 120 Peoria AZ 85381,1,0,1.0,
PS_OiT0JLq4VneaBxYy38Q,Health,13090 N 94th Dr Ste 200 Peoria AZ 85381,1,0,1.0,
x45htRV3vxeEDkmKUiIfHg,Health,899 Adams Blvd Boulder City NV 89005,1,0,4.5,
JYnZna-lXy-pv8P22tloIA,Health,595 W Lake Mead Pkwy Henderson NV 89015,0,0,2.5,
NQZKp0H6u2qHLOiz1990jw,Health,220 E Horizon Dr Ste F Henderson NV 89015,0,0,4.5,
mTjSsZetOluXTzEH6WVTvw,Health,70 E Horizon Ridge Pkwy Henderson NV 89002,1,0,2.5,
skwtzHpH-U577IuLJf3cfw,Health,106 E Lake Mead Parkway Henderson NV 89015,0,0,2.5,
6YFBhrqEH2ugFuncap_2bw,Health,600 whitney Ranch Dr Ste A1 Henderson NV 89014,1,1,4.0,
0_5w-MEtHerOiXf7rki08A,Health,102 East Lake Mead Parkway Henderson NV 89015,0,1,3.0,
UXHdDOCZAEjix_KIwzq5jw,Health,595 W Lake Mead Pkwy Ste 200 Henderson NV 89015,0,0,2.0,
8Yx_om5tbKaHMAImJb5dEQ,Health,204 W Pacific Ave Henderson NV 89015,0,0,2.5,
_w0yT0UTDGAYtpHnYM5oeA,Health,6885 Aliante Pkwy #111 Las Vegas NV 89084,0,1,1.5,
uQfeHVmlojwZvunXp3sEbw,Health,611 North Las Vegas Blvd. Las Vegas NV 89101,0,1,2.5,
1VOMX_37tHkprhTpW01ZOw,Health,62 N Pecos Rd Ste C Henderson NV 89074,1,0,4.0,
w9fUiD9LWMIZwsROnG8JWQ,Health,2102 E Lake Mead Dr Las Vegas NV 89101,0,0,2.5,
DM2BkrBTwaSbsXNvKb6z8Q,Health,2850 Siena Heights Dr Anthem Las Vegas NV 89101,1,0,3.5,
CCzQdRLTjXhC2kNZbUcOjw,Health,701 E Charleston Blvd Downtown Las Vegas NV 89104,1,0,4.5,
tm3JpaTZqMQwFxzQRpg1iw,Health,701 Shadow Ln Ste 300 Downtown Las Vegas NV 89106,1,0,4.5,
qMMYcHt01gcjjfvefiP6Ew,Health,1525 W Warm Springs Road Suite 100 Henderson NV 89014,1,0,5.0,
HRwnWE5-NIqHiRva0IyN6w,Health,5288 Spring Mountain Rd Ste 200 Chinatown Las Vegas NV 89146,1,0,5.0,
ybzM9NrsKss2CJJ-UMGa1w,Health,4825 S Rainbow Blvd Spring Valley Las Vegas NV 89103,1,0,3.0,
f8y4w9N4ZocKWMUaUg27tw,Health,4675 W Flamingo Road Las Vegas NV 89103,1,0,3.0,
HYG0dpI3GvYYdxTe3OWSDg,Health,5670 W Flamingo Rd Ste B Las Vegas NV 89103,1,1,4.5,
syOKuWL-n8Zo3HG-V9qihg,Health,6819 W Tropicana Ave Suite 100 Las Vegas NV 89103,1,0,4.5,
NKzObQ-r4Q8Crkc-facWag,Health,3650 S Decatur Blvd Ste 33 Chinatown Las Vegas NV 89103,1,0,5.0,
VfbXNgh60icOrwGl1FCepQ,Health,4180 S Durango Dr Spring Valley Las Vegas NV 89147,1,0,4.0,
V3cFHTlxiOWT9NGgcInVWg,Health,7105 N Durango Dr Centennial Las Vegas NV 89149,0,1,3.5,
P4DFt08-0d9uvsjh6oDh8w,Health,4180 S Rainbow Blvd Ste 810 Spring Valley Las Vegas NV 89103,0,0,2.5,
IpagLCC3fwlJZ2rnvIVAIQ,Health,4880 Wynn Road Las Vegas NV 89103,0,0,2.5,
LJV6DQ7NhJuZcSYaFsTqQQ,Health,4880 Wynn Road Las Vegas NV 89103,0,0,3.0,
4eu9GvDilBnwulTlPAMBVA,Health,6330 W Flamingo Rd Las Vegas NV 89103,1,0,1.5,
wgfPliRXtgZwq0CgI83HYw,Health,4500 Meadows Ln Westside Las Vegas NV 89107,0,1,3.5,
-8tc1wOOD5vkEERIi5tbRw,Health,3820 Meadows Ln Westside Las Vegas NV 89107,1,0,3.0,
RQgurEKKoMxz4vwRs7q9xw,Health,3201 S Maryland Pkwy Ste 602 Eastside Las Vegas NV 89109,1,0,2.0,
DcYFI0Q0nM2sYgD67efQLA,Health,3006 S Maryland Parkway Suite 710 Eastside Las Vegas NV 89109,1,0,3.5,
2aLmGE4-hFXP5hD-bZtzgg,Health,653 N Town Center Dr Ste 114 Suite 406 Summerlin Las Vegas NV 89144,1,0,2.5,
mUscn66rVwGRY9rDdtuWag,Health,150 E Harmon Ave Eastside Las Vegas NV 89109,0,0,2.0,
td0WkP_CCZtX7W_uidH1fw,Health,3201 S Maryland Pkwy Eastside Las Vegas NV 89109,1,0,1.0,
dCQgoWBmRPxUL0624yIdzg,Health,3186 S Maryland Pkwy Eastside Las Vegas NV 89109,0,0,3.5,
8gii5buZod8elTujOCK9Qw,Health,3196 S Maryland Pkwy Eastside Las Vegas NV 89109,1,0,5.0,
mBGzE7gsSwsnVSAhsdvSJQ,Health,3186 S Maryland Pkway Eastside Las Vegas NV 89109,0,0,3.0,
w-oT9vw9y1Y0Jd5Df-J_ng,Health,1818 E Desert Inn Rd Eastside Las Vegas NV 89169,1,1,5.0,
3QuwTa_HdeESCtXsTgbD6Q,Health,9499 W Charleston Blvd Ste 200 Westside Las Vegas NV 89117,1,0,5.0,
zxo9nZwhlW1ZM7OUJP_1ag,Health,3200 Las Vegas Blvd South The Strip Las Vegas NV 89109,0,1,4.0,
wsqz6OBrHefKIeLQqXb66w,Health,3025 S Maryland Pkwy Eastside Las Vegas NV 89109,0,0,3.5,
paG8mAT4Sa7TXtFGmHzh6Q,Health,3201 S Maryland Pkwy Ste 220 Eastside Las Vegas NV 89109,1,0,3.0,
zzrm5HEoYKEsfdi8XxSXuQ,Health,2110 E Flamingo Rd Ste 200 Eastside Las Vegas NV 89119,1,0,1.0,
RQs1PbjzqdesifoKWJlIZQ,Health,1700 E Desert Inn Rd Ste 103 Eastside Las Vegas NV 89169,1,0,3.5,
sHLYym8iLl6e38H8z0hbwQ,Health,2870 S Maryland Pkwy Eastside Las Vegas NV 89109,1,0,3.5,
iNdSd7gmMfpmX29IGcxt_Q,Health,2945 Casa Vegas St Eastside Las Vegas NV 89109,1,0,2.5,
8CRE0NPTyc99Bt8XP3Qr2g,Health,Fashion Show Mall 3200 Las Vegas Blvd S The Strip Las Vegas NV 89109,0,0,4.5,
ElCJ7-T-29G0rvyV3Z46sQ,Health,3196 S Maryland Parkway Eastside Las Vegas NV 89109,1,0,1.0,
cAVCgo5fkCrvjWjKBfHIGw,Health,2560 S Maryland Pkwy Ste 5 Eastside Las Vegas NV 89109,1,0,5.0,
q_w4_xV8XVPeJCtRoy70gQ,Health,2020 E Desert Inn Road Eastside Las Vegas NV 89169,1,0,3.5,
5vFuT1tMaRPqZtLq_fiowQ,Health,3101 S Maryland Pkwy Ste 102 Eastside Las Vegas NV 89109,1,0,2.5,
Pg7Pa4GZvsk80KCcVLJC9A,Health,6930 W Charleston Blvd Westside Las Vegas NV 89117,0,1,4.0,
ukj0tiDYW6g_Pi5uW5Jayw,Health,9499 W Charleston Blvd Ste 150 Westside Las Vegas NV 89117,1,0,3.0,
0CO2ByuF2ixdo6O_cvYXJg,Health,7985 W Sahara Ave Westside Las Vegas NV 89117,0,1,4.5,
SIAYRXDWyZIeKndmc5V1Jg,Health,2595 S Cimarron Rd Ste 100 Westside Las Vegas NV 89117,0,1,5.0,
Gpx43ng1GJP9P-5WGzqeIQ,Health,5380 S Rainbow Blvd Ste 120 Spring Valley Las Vegas NV 89118,1,0,2.0,
uiby-uQRHFGbGqr-dVur7g,Health,8937 W Sahara Ave The Lakes Las Vegas NV 89117,1,1,4.5,
b5AfU6gQvXxMo5_-QY4xQA,Health,8981 W Sahara Ave Ste 110 The Lakes Las Vegas NV 89117,1,0,4.0,
hETWudLtneu9ul4RK6Axxg,Health,8710 W Charleston Blvd Ste 100 Westside Las Vegas NV 89117,1,0,4.0,
LoCxRy8pScfoX5GRl0BxEQ,Health,8821 W Sahara Ave The Lakes Las Vegas NV 89117,1,0,5.0,
deK8g6buyt94brMMyCAyIQ,Health,7720 W Sahara Ave Westside Las Vegas NV 89117,1,0,4.0,
m-31BvMJdXLsh_51VofCVw,Health,8068 W Sahara Ave Ste A Westside Las Vegas NV 89117,1,0,3.5,
xhdHhzWWPR0sxdwwV3YxFw,Health,5761 S Fort Apache Rd Spring Valley Las Vegas NV 89148,1,0,4.5,
QbHabm86cWukAvrTOF7nnA,Health,7918 W Sahara Avenue Westside Las Vegas NV 89117,0,0,4.0,
FLEgS3ljM7Wy9mxtA9BS4w,Health,9320 W Sahara Ave Westside Las Vegas NV 89117,0,0,2.5,
DM3jPiEXWLajpkVN80dh1w,Health,7480 W Sahara Ave Westside Las Vegas NV 89117,1,0,4.5,
oz1bmXY21NAXfn2qjHCsjg,Health,8975 W Charleston Blvd Ste 160 Westside Las Vegas NV 89117,0,1,3.5,
awEoQjboGI6cLX5DorKkHg,Health,9499 W Charleston Blvd Westside Las Vegas NV 89117,0,0,2.0,
hkHipyTdUQToHRzHEQY-fQ,Health,7545 W Sahara Ave Ste 200 Westside Las Vegas NV 89117,1,1,4.0,
DamyQ4zquEvVytJt0h4IIw,Health,2291 S Fort Apache Road Suite 104 Westside Las Vegas NV 89117,1,0,5.0,
29pyMGs__3W26UrPfNyiSw,Health,8650 Spring Mountain Rd Ste 101 Spring Valley Las Vegas NV 89117,1,0,5.0,
Imuyr1XLgwWFdGtuNKHmhQ,Health,8937 W Sahara Ave Ste B The Lakes Las Vegas NV 89117,1,0,3.5,
r-xrEWxIwUgrApxtC7B3KQ,Health,9061 W Sahara Ave Ste 101 The Lakes Las Vegas NV 89117,1,0,5.0,
U8-EbJrBo5qZgeTaazqYiw,Health,9499 W Charleston Blvd Westside Las Vegas NV 89117,1,0,3.5,
blyWS4YJfitDaJgfldlAlA,Health,8551 W Lake Mead Blvd Summerlin Las Vegas NV 89128,1,0,3.0,
0eW24T41olc6pqK4r9FKAw,Health,8880 W Charleston Blvd Westside Las Vegas NV 89117,1,1,4.5,
2bApPD-1i6qyWKgkITSU4g,Health,8230 W Sahara Ave Ste 121 Westside Las Vegas NV 89117,1,0,4.0,
ztGHEuu9WuNR5ok5X8PrPg,Health,3920 S Eastern Ave Eastside Las Vegas NV 89119,1,0,3.0,
